datadate,fyearq,fqtr,tic,conm,atq,ceqq,cheq,chq,cshoq,dlcq,dpq,intanq,ltq,niq,pstkq,pstkrq,seqq,txditcq,xsgaq,capxy,epspxy,costat,mkvaltq,sic
20130331,2013.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,2323.263,1019.673,911.144,810.152,282.995,452.571,21.682,410.499,1303.59,78.609,0.0,0.0,1019.673,,239.361,6.569,0.29,A,3942.1204,7372.0
20130630,2013.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,2563.089,1040.26,678.484,577.233,283.941,558.179,25.295,795.261,1522.829,9.429,0.0,0.0,1040.26,,256.02,23.739,0.32,A,4111.4657,7372.0
20130930,2013.0,3.0,CDNS,CADENCE DESIGN SYSTEMS INC,2557.387,1096.206,716.422,620.403,287.743,513.837,25.704,780.074,1461.181,38.5,0.0,0.0,1096.206,,255.713,35.95,0.46,A,3887.4079,7372.0
20131231,2013.0,4.0,CDNS,CADENCE DESIGN SYSTEMS INC,2428.601,1156.105,633.048,536.26,288.133,324.826,25.627,768.598,1272.496,37.705,0.0,0.0,1156.105,,250.427,44.929,0.59,A,4039.6247,7372.0
20140331,2014.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,2524.22,1214.202,629.767,532.761,289.512,329.058,26.017,795.488,1310.018,33.07,0.0,0.0,1214.202,,266.415,6.252,0.12,A,4499.0165,7372.0
20140630,2014.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,2785.833,1260.484,655.326,557.416,290.04,433.333,27.592,955.387,1525.349,23.263,0.0,0.0,1260.484,,265.249,17.715,0.2,A,5072.7996,7372.0
20140930,2014.0,3.0,CDNS,CADENCE DESIGN SYSTEMS INC,2705.941,1284.727,595.453,500.483,292.72,337.711,30.687,936.079,1421.214,37.535,0.0,0.0,1284.727,,270.131,27.958,0.33,A,5037.7112,7372.0
20141231,2014.0,4.0,CDNS,CADENCE DESIGN SYSTEMS INC,3209.556,1333.574,1022.606,932.161,291.584,342.499,31.338,914.699,1875.982,65.03,0.0,0.0,1333.574,,280.15,39.81,0.56,A,5531.3485,7372.0
20150331,2015.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,3062.565,1363.19,980.376,887.736,292.673,293.667,29.433,898.392,1699.375,36.259,0.0,0.0,1363.19,,287.156,7.52,0.13,A,5396.8901,7372.0
20150630,2015.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,2380.653,1397.215,744.411,647.851,291.38,0.0,29.53,882.169,983.438,58.16,0.0,0.0,1397.215,,280.422,24.067,0.33,A,5728.5308,7372.0
20150930,2015.0,3.0,CDNS,CADENCE DESIGN SYSTEMS INC,2331.14,1384.562,711.195,616.091,297.496,0.0,29.043,864.816,946.578,77.624,0.0,0.0,1384.562,,283.713,34.093,0.6,A,6152.2173,7372.0
20151231,2015.0,4.0,CDNS,CADENCE DESIGN SYSTEMS INC,2351.015,1376.115,711.184,616.686,309.392,0.0,30.159,848.254,974.9,80.374,0.0,0.0,1376.115,,290.715,44.808,0.88,A,6438.4475,7372.0
20160331,2016.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,2539.024,1234.052,906.717,810.4,300.862,50.0,31.231,835.722,1304.972,50.562,0.0,0.0,1234.052,,306.602,12.116,0.17,A,7094.326,7372.0
20160630,2016.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,2377.873,1075.393,704.318,669.573,292.339,50.0,31.528,861.602,1302.48,49.335,0.0,0.0,1075.393,,312.679,28.287,0.34,A,7103.8377,7372.0
20160930,2016.0,3.0,CDNS,CADENCE DESIGN SYSTEMS INC,2194.087,926.796,532.836,524.333,286.715,50.0,26.967,847.271,1267.291,64.712,0.0,0.0,926.796,,316.94,42.452,0.57,A,7319.834,7372.0
20161231,2016.0,4.0,CDNS,CADENCE DESIGN SYSTEMS INC,2096.908,741.77,468.289,465.232,278.099,50.0,29.862,831.578,1355.138,38.477,0.0,0.0,741.77,,308.151,53.712,0.71,A,7013.6568,7372.0
20170331,2017.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,2191.198,840.592,547.607,544.128,279.601,50.0,28.894,818.99,1350.606,68.259,0.0,0.0,840.592,,332.092,14.843,0.25,A,8779.4714,7372.0
20170630,2017.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,2267.699,951.793,659.227,655.998,280.201,0.0,29.41,804.808,1315.906,69.127,0.0,0.0,951.793,,331.921,27.488,0.51,A,9383.9315,7372.0
20170930,2017.0,3.0,CDNS,CADENCE DESIGN SYSTEMS INC,2305.227,1010.74,682.419,678.284,282.36,0.0,28.301,791.089,1294.487,81.157,0.0,0.0,1010.74,,346.385,39.676,0.8,A,11144.7492,7372.0
20171231,2017.0,4.0,CDNS,CADENCE DESIGN SYSTEMS INC,2418.714,989.202,692.542,688.087,282.067,85.0,28.919,944.844,1429.512,-14.442,0.0,0.0,989.202,0.449,338.699,57.901,0.75,A,11796.0419,7372.0
20180331,2018.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,2486.673,1142.298,752.434,746.968,281.906,344.826,29.389,930.542,1344.375,72.885,0.0,0.0,1142.298,,358.849,13.128,0.27,A,10365.6836,7372.0
20180630,2018.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,2527.865,1187.988,825.382,819.54,282.808,299.879,29.893,914.705,1339.877,75.149,0.0,0.0,1187.988,,356.539,31.105,0.54,A,12248.4145,7372.0
20180930,2018.0,3.0,CDNS,CADENCE DESIGN SYSTEMS INC,2273.207,1257.417,550.031,544.585,282.142,0.0,29.721,899.726,1015.79,99.318,0.0,0.0,1257.417,,358.416,41.761,0.9,A,12786.6754,7372.0
20181231,2018.0,4.0,CDNS,CADENCE DESIGN SYSTEMS INC,2468.654,1288.401,533.298,533.298,280.015,100.0,29.718,887.729,1180.253,98.425,0.0,0.0,1288.401,0.562,364.229,61.503,1.26,A,12175.0522,7372.0
20190331,2019.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,2546.311,1365.837,538.898,538.898,281.03,73.783,29.74,875.169,1180.474,120.555,0.0,0.0,1365.837,,374.228,15.275,0.44,A,17848.2153,7372.0
20190630,2019.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,2612.325,1430.545,633.415,633.415,280.153,27.449,31.457,860.553,1181.78,107.235,0.0,0.0,1430.545,,380.54,30.562,0.83,A,19837.6339,7372.0
20190930,2019.0,3.0,CDNS,CADENCE DESIGN SYSTEMS INC,2662.198,1480.262,655.216,655.216,280.593,27.717,30.203,846.715,1181.936,101.514,0.0,0.0,1480.262,,393.276,47.527,1.21,A,18541.5854,7372.0
20191231,2019.0,4.0,CDNS,CADENCE DESIGN SYSTEMS INC,3357.225,2102.894,705.21,705.21,279.855,25.558,31.389,834.231,1254.331,659.675,0.0,0.0,2102.894,1.188,400.391,74.605,3.62,A,19410.7428,7372.0
20200331,2020.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,3767.973,2157.994,946.285,946.285,279.187,350.0,33.321,1037.609,1609.979,123.988,0.0,0.0,2157.994,,396.91,22.179,0.45,A,18437.5095,7372.0
20200630,2020.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,3999.497,2256.631,1189.186,1189.186,278.794,350.0,36.581,1021.4,1742.866,131.288,0.0,0.0,2256.631,,401.353,43.535,0.93,A,26753.0722,7372.0
20200930,2020.0,3.0,CDNS,CADENCE DESIGN SYSTEMS INC,4140.152,2395.718,1306.564,1306.564,278.931,350.0,37.117,1008.595,1744.434,161.63,0.0,0.0,2395.718,,403.861,63.745,1.52,A,29742.4125,7372.0
20201231,2020.0,4.0,CDNS,CADENCE DESIGN SYSTEMS INC,3950.785,2493.018,928.432,928.432,278.941,33.92,38.634,992.677,1457.767,173.738,0.0,0.0,2493.018,4.934,479.519,94.813,2.16,A,38055.9206,7372.0
20210331,2021.0,1.0,CDNS,CADENCE DESIGN SYSTEMS INC,3998.959,2542.432,742.981,742.981,278.265,,36.218,1177.274,1456.527,187.169,0.0,0.0,2542.432,,438.26,16.968,0.68,A,38119.5224,7372.0
20210630,2021.0,2.0,CDNS,CADENCE DESIGN SYSTEMS INC,4122.548,2516.743,847.16,847.16,276.78,,35.581,1194.314,1605.805,155.9,0.0,0.0,2516.743,,431.93,31.139,1.25,A,37869.0396,7372.0
